FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
60,0,0,16.82,65.33,67.86,61.40,69.35,66.67,70.31,68.97,55.93,65.00,1844,1844,1844,1844,912,912,912,2112,-1.00,-1.00,-1,79,33.00,0,4.034
57,0,0,33.35,57.55,70.69,59.26,62.75,60.38,66.00,63.64,35.85,44.44,1392,1392,1392,1392,2228,2228,2228,1997,-1.00,-1.00,-1,79,33.00,0,4.034
57,0,0,33.35,55.92,71.43,63.08,66.15,65.08,60.00,58.06,33.33,31.82,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.32,55.84,70.97,61.02,64.91,66.10,59.65,63.93,32.20,28.33,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.32,64.89,70.49,62.71,67.21,66.10,71.19,64.29,63.33,53.57,1268,1268,1268,1268,1536,1536,1536,1498,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.36,59.53,68.42,61.40,62.50,61.02,61.67,62.30,42.11,58.62,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.36,67.30,72.88,59.32,65.00,64.29,72.13,63.79,54.24,87.72,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,17.08,66.51,69.39,62.96,64.71,66.00,75.00,70.37,46.15,76.92,1268,1268,1268,1268,1978,1978,1978,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,17.08,58.33,73.24,66.18,65.67,65.67,62.69,58.82,40.30,36.23,1133,1133,1133,1133,1392,1392,1392,1498,-1.00,-1.00,-1,79,33.00,0,4.034
55,1,0,50.01,57.82,73.33,61.02,65.00,62.26,51.72,62.07,50.00,36.07,1392,1392,1392,1392,2228,2228,2228,1498,-1.00,-1.00,-1,79,33.00,0,4.034
55,1,0,50.01,60.84,69.09,62.90,64.41,65.00,71.19,61.40,41.67,52.38,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.33,56.99,67.24,60.66,60.71,65.52,64.29,63.33,47.54,31.67,1268,1268,1268,1268,2132,2132,2132,1997,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.33,62.00,72.13,63.16,66.10,65.52,67.80,71.19,46.67,45.90,1844,1844,1844,1844,1978,1978,1978,2247,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.75,72.42,75.00,67.27,69.23,74.55,79.66,68.52,66.67,75.44,1623,1623,1623,1623,2400,2400,2400,1997,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.75,66.46,57.63,51.67,55.74,52.73,74.60,80.65,69.84,90.00,1844,1844,1844,1844,2400,2400,2400,1632,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.82,53.30,56.14,46.55,62.30,54.39,59.68,63.33,35.71,42.59,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.82,51.39,49.15,42.37,44.64,46.43,65.57,73.77,52.54,36.21,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.89,52.58,46.43,33.93,50.00,45.76,66.67,71.93,65.57,37.93,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.89,47.08,50.85,40.35,49.15,50.00,67.24,47.37,42.11,36.07,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.86,65.14,75.47,71.70,71.70,70.59,67.86,54.39,57.41,53.45,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.86,71.20,64.06,53.33,57.81,63.08,77.78,78.13,74.24,98.44,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.77,59.49,60.00,50.88,55.93,56.67,71.67,61.02,48.28,71.19,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.77,72.33,74.58,67.21,75.86,75.00,74.14,77.97,75.00,57.14,1392,1392,1392,1392,1978,1978,1978,1748,-1.00,-1.00,-1,79,33.00,0,4.034
58,1,0,50.01,50.65,49.06,44.07,48.21,49.15,59.02,50.00,40.68,65.00,1844,1844,1844,1844,2400,2400,2400,2500,-1.00,-1.00,-1,79,33.00,0,4.034
58,1,0,50.01,59.49,66.10,59.32,61.02,63.93,45.00,56.67,36.67,91.23,1844,1844,1844,1844,2400,2400,2400,1997,-1.00,-1.00,-1,79,33.00,0,4.034
52,1,1,133.33,61.67,61.02,56.67,57.89,57.63,80.00,64.91,59.32,58.33,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
52,1,1,133.33,46.54,45.76,33.93,39.62,42.37,58.33,49.12,42.11,57.89,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
22,0,0,666.65,52.23,41.67,33.33,36.84,40.98,61.67,54.24,55.93,94.83,1392,1392,1392,1392,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
22,0,0,666.65,63.29,49.12,45.00,49.15,50.00,78.33,74.14,66.67,94.83,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
57,1,0,50.01,63.48,52.54,44.64,51.72,51.67,82.26,68.25,69.35,87.93,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
57,1,0,50.01,46.00,45.76,37.29,42.86,42.86,60.32,46.43,50.00,41.38,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.83,56.51,50.00,36.36,47.46,52.46,72.41,65.00,61.40,66.67,1844,1844,1844,1844,2333,2333,2333,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.83,46.60,47.46,40.00,38.89,44.83,63.33,59.68,40.32,37.29,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.34,44.44,56.67,47.46,55.56,52.46,50.85,32.76,29.31,32.79,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.34,51.18,57.89,51.79,53.57,57.63,58.62,50.00,47.54,33.90,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.39,71.76,71.19,66.04,69.49,70.00,68.97,77.78,64.41,86.67,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.39,62.88,50.00,45.61,48.21,49.12,83.33,77.59,70.69,81.03,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.73,48.03,50.00,41.94,45.76,45.61,58.33,49.21,39.68,52.73,1623,1623,1623,1623,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.73,37.84,48.39,39.66,50.00,47.37,38.33,33.33,21.67,23.64,1133,1133,1133,1133,2228,2228,2228,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.78,40.58,52.46,44.26,50.00,51.67,41.94,32.26,25.40,31.58,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.78,49.48,68.97,62.71,63.93,63.79,46.03,32.20,23.33,32.73,1133,1133,1133,1133,1536,1536,1536,1498,-1.00,-1.00,-1,79,33.00,0,4.034
48,0,0,33.35,53.05,72.88,64.41,72.58,71.43,55.74,45.00,37.10,10.00,1623,1623,1623,1623,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
48,0,0,33.35,57.83,63.16,54.39,60.34,58.18,59.65,44.64,26.32,93.10,1392,1392,1392,1392,1844,1844,1844,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.36,63.90,68.33,58.62,61.02,62.30,63.33,60.32,46.77,90.16,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.36,50.63,70.69,58.62,63.16,62.71,63.33,40.00,28.13,18.33,1268,1268,1268,1268,816,816,816,1498,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.35,50.00,70.91,64.91,67.86,66.07,57.81,45.16,18.97,13.11,1392,1392,1392,1392,1536,1536,1536,1748,-1.00,-1.00,-1,79,33.00,0,4.034
58,0,0,33.35,56.28,72.88,68.25,70.49,68.97,57.89,40.00,27.12,46.67,1268,1268,1268,1268,2228,2228,2228,1748,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.83,50.95,46.55,39.29,50.00,46.55,68.25,55.93,49.18,46.55,1392,1392,1392,1392,2400,2400,2400,1882,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.83,55.04,50.85,42.37,51.72,49.09,71.67,63.93,57.14,52.83,1623,1623,1623,1623,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.75,67.39,52.00,53.85,54.00,52.00,79.59,76.79,76.36,90.38,1844,1844,1844,1844,2400,2400,2400,2500,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.75,67.35,56.52,50.00,53.62,53.13,82.09,77.78,75.00,95.45,1844,1844,1844,1844,2400,2400,2400,2500,-1.00,-1.00,-1,79,33.00,0,4.034
58,1,0,50.20,61.19,59.02,47.46,53.33,46.30,79.31,70.49,63.16,68.42,1133,1133,1133,1133,2228,2228,2228,1997,-1.00,-1.00,-1,79,33.00,0,4.034
58,1,0,50.20,52.79,40.35,34.48,38.18,45.00,71.19,67.74,54.39,67.24,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.84,54.37,55.93,49.12,54.39,50.91,70.69,57.38,47.46,49.12,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.84,50.22,44.64,42.11,43.64,43.64,71.93,59.32,48.21,45.45,1844,1844,1844,1844,2228,2228,2228,1748,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.24,49.59,53.97,47.69,52.54,55.74,55.00,50.79,39.34,42.37,1844,1844,1844,1844,2400,2400,2400,2247,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.24,51.39,42.62,37.50,37.50,40.00,60.32,54.84,45.76,91.23,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.38,83.76,76.27,71.19,73.68,72.88,93.10,92.98,94.92,96.61,1623,1623,1623,1623,2400,2400,2400,2583,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.38,72.09,73.21,70.18,72.13,72.58,75.00,66.10,66.10,78.57,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
55,0,0,33.36,46.53,68.33,65.00,68.42,66.67,30.51,15.52,10.53,46.88,1268,1268,1268,1268,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
55,0,0,33.36,50.22,75.93,71.43,75.00,74.55,33.93,15.79,18.97,36.36,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
54,0,0,33.53,46.32,69.84,65.08,68.25,69.84,28.57,19.05,15.87,36.07,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
54,0,0,33.53,69.46,79.31,70.00,73.68,75.00,74.58,63.79,52.73,64.41,1623,1623,1623,1623,2400,2400,2400,1882,-1.00,-1.00,-1,79,33.00,0,4.034
