FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
39,0,0,50.05,63.70,76.47,76.67,74.07,73.21,59.65,47.37,44.83,62.07,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,1,83.35,60.56,82.46,77.59,76.36,77.59,64.29,52.54,37.29,18.97,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,1,83.35,57.08,77.97,72.22,77.19,69.64,65.52,48.33,30.00,20.00,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,56.86,76.79,74.58,72.22,72.41,62.50,47.46,38.33,13.56,1623,1623,1623,1623,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,60.65,79.31,74.55,74.58,73.21,64.41,55.17,35.09,28.81,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,66.65,56.86,75.00,69.81,69.64,67.86,65.00,63.16,42.62,8.20,1844,1844,1844,1844,2400,2400,2400,2112,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,66.65,58.80,70.91,61.11,62.50,61.11,48.28,41.38,41.38,84.48,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,65.74,75.41,70.00,69.49,64.29,75.86,55.17,32.26,86.89,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,55.75,74.55,64.91,62.96,61.11,60.34,47.37,33.33,49.15,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,54.47,74.58,64.91,65.52,64.41,69.49,52.54,32.20,8.47,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,58.73,78.57,71.93,74.07,70.91,67.80,56.90,34.48,20.97,1748,1748,1748,1748,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,60.21,81.03,72.41,75.00,74.58,62.07,52.54,33.90,32.26,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,60.04,77.78,71.43,71.43,68.63,66.67,52.63,46.55,26.79,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,59.71,77.59,71.67,74.14,71.67,64.41,59.38,45.16,18.03,1392,1392,1392,1392,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,63.42,73.68,63.64,69.49,66.67,60.66,50.82,31.15,91.80,1268,1268,1268,1268,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.53,64.50,77.19,68.42,70.69,66.67,63.79,63.33,43.10,64.91,1508,1508,1508,1508,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.53,58.85,77.78,69.09,72.73,70.91,63.16,54.24,41.38,22.41,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.69,61.54,79.31,71.70,75.86,75.44,61.02,60.34,43.33,29.03,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.69,57.55,77.36,70.00,73.47,72.22,61.54,49.12,42.11,20.37,1392,1392,1392,1392,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,59.60,81.25,74.19,74.19,74.19,69.70,49.21,29.03,23.44,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.04,62.93,83.05,75.86,79.31,77.59,60.71,56.36,44.07,26.32,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.01,75.00,86.21,75.44,80.33,79.66,69.49,71.19,65.57,70.69,1268,1268,1268,1268,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.01,72.69,81.36,74.14,78.57,74.55,65.57,58.33,71.67,83.33,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,62.20,76.27,66.07,68.52,71.67,61.02,48.28,52.54,55.93,1844,1844,1844,1844,2228,2228,2228,2362,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,58.78,82.69,71.43,83.02,74.51,64.81,46.43,32.08,17.24,1623,1623,1623,1623,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.04,54.83,80.95,74.60,73.68,73.68,64.52,41.94,24.19,5.00,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.04,57.95,81.03,67.92,75.44,73.08,63.79,50.85,31.03,21.67,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,0,0,33.37,61.57,77.78,72.73,75.86,78.69,72.41,53.33,48.33,15.52,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,0,0,33.37,56.01,80.00,75.41,76.27,72.73,58.62,38.98,33.93,15.00,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.83,63.42,74.07,68.97,71.93,75.00,51.79,38.60,38.33,87.93,1748,1748,1748,1748,2132,2132,2132,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.83,61.24,75.00,67.92,70.00,72.22,61.82,42.31,35.85,64.15,1392,1392,1392,1392,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,62.23,77.42,70.97,73.77,70.49,57.35,56.92,35.94,53.85,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,59.57,81.67,74.58,80.00,76.36,60.00,48.33,42.86,14.29,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.04,60.39,81.82,75.44,77.19,77.59,66.67,60.00,33.33,10.53,1844,1844,1844,1844,2228,2228,2228,2362,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.04,60.55,81.03,73.21,77.19,77.59,60.34,53.45,41.67,21.31,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.04,64.48,82.76,75.00,78.95,78.18,64.41,60.32,45.90,39.34,1748,1748,1748,1748,1844,1844,1844,1882,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.04,61.96,75.00,65.31,69.23,68.63,65.38,60.00,42.86,49.06,1268,1268,1268,1268,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,63.91,75.38,66.67,70.00,68.85,55.56,46.15,31.25,96.92,1844,1844,1844,1844,2400,2400,2400,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,68.14,79.66,72.88,72.41,72.88,56.67,67.80,55.00,67.80,1508,1508,1508,1508,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,0,0,33.38,61.00,79.66,70.37,75.93,75.44,63.16,61.40,41.38,25.81,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,0,0,33.38,62.00,82.46,74.58,77.59,75.41,63.16,52.54,37.29,32.79,1392,1392,1392,1392,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,61.65,74.58,70.18,71.43,69.64,62.90,58.33,39.34,47.54,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,63.79,80.77,77.78,78.43,74.00,65.38,61.11,48.08,19.61,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.05,63.71,82.35,75.00,80.30,75.76,65.15,60.00,46.15,30.00,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.05,63.75,76.27,70.18,70.91,71.67,64.41,53.45,38.98,66.10,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,67.69,79.31,70.18,71.70,71.43,60.00,50.88,40.68,93.22,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,62.96,73.21,69.09,71.93,71.19,58.06,43.86,42.62,76.67,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,58.13,80.70,73.21,75.00,75.00,63.79,46.55,35.59,16.67,1844,1844,1844,1844,1844,1844,1844,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,60.10,79.59,75.51,76.60,78.00,67.35,56.00,29.17,21.15,1748,1748,1748,1748,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.02,60.34,81.54,74.19,75.00,74.19,69.57,56.34,40.00,16.67,1268,1268,1268,1268,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.02,61.00,80.36,74.55,76.79,75.00,66.07,53.45,45.00,22.03,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,63.78,80.36,73.21,76.79,75.00,67.27,63.79,49.12,25.42,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,70.16,77.59,72.41,75.41,74.58,66.13,52.46,48.44,95.24,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,68.52,77.19,74.58,72.41,71.43,59.32,44.64,77.97,70.00,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,58.35,75.00,69.39,72.00,74.07,65.38,57.14,41.18,11.32,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.00,57.25,76.19,71.19,76.19,71.88,60.94,53.03,35.82,18.84,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.00,60.86,78.18,77.97,77.19,77.59,60.71,63.33,35.59,22.95,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,61.50,78.18,77.78,78.57,78.18,70.18,50.88,38.60,21.05,1392,1392,1392,1392,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,64.10,79.31,77.59,79.03,74.07,70.97,55.93,43.10,33.33,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,67.17,78.95,77.97,76.27,75.00,67.80,66.67,58.33,36.84,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,65.82,77.08,69.57,72.92,72.00,60.00,54.72,32.00,94.00,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.00,66.42,75.76,68.25,71.21,67.74,65.67,57.14,43.28,80.60,1508,1508,1508,1508,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.00,60.22,77.59,75.44,74.14,73.21,61.02,57.38,37.93,21.05,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,66.72,62.88,79.31,75.93,76.67,71.15,67.86,63.33,50.85,14.29,1392,1392,1392,1392,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,66.72,58.99,78.69,74.58,73.33,74.58,55.36,62.71,37.29,18.03,1392,1392,1392,1392,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,65.02,81.36,76.67,78.57,75.86,73.77,66.67,55.93,12.50,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,60.15,77.55,75.00,73.08,70.21,66.67,61.22,44.00,18.00,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.20,66.48,77.61,72.31,73.44,71.21,66.67,57.35,40.30,68.18,1844,1844,1844,1844,2400,2400,2400,1632,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.20,68.09,75.86,73.77,75.00,76.27,58.62,55.56,40.68,91.38,1844,1844,1844,1844,2400,2400,2400,1632,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,63.95,79.25,79.63,79.31,78.18,70.59,52.63,48.21,23.21,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,60.12,80.65,74.58,79.37,76.27,62.71,52.46,40.63,18.75,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,1,99.99,64.35,80.36,78.95,79.63,77.59,66.67,55.17,48.28,30.00,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,1,99.99,61.87,81.63,77.55,77.55,79.17,65.38,52.94,42.00,23.53,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,65.75,82.35,79.37,80.00,80.88,68.12,61.11,50.00,21.21,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.02,60.43,78.57,76.67,75.86,74.55,64.41,55.74,39.66,19.67,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.08,64.77,75.47,69.23,69.23,71.93,50.91,46.43,39.29,94.44,1844,1844,1844,1844,1978,1978,1978,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.08,69.28,79.37,76.19,76.27,75.86,58.73,54.55,58.73,76.12,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.05,58.39,78.95,75.00,74.55,77.19,63.79,46.55,33.90,19.35,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.05,62.99,81.82,78.57,82.14,80.00,67.24,50.88,41.67,25.86,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,56.93,77.59,72.73,72.73,71.93,70.69,45.76,38.33,12.90,1508,1508,1508,1508,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,60.34,82.76,77.97,78.18,77.36,62.71,54.10,38.33,18.33,1623,1623,1623,1623,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.01,60.33,81.13,70.00,68.63,71.43,64.15,62.50,44.23,21.82,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.01,71.06,83.33,80.95,81.03,82.81,69.70,65.08,59.38,47.69,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.03,61.57,72.41,64.29,65.52,64.81,59.32,41.38,28.81,96.67,1844,1844,1844,1844,2400,2400,2400,1997,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.03,72.61,78.57,76.27,76.27,76.36,68.85,65.52,61.29,77.19,1748,1748,1748,1748,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.01,57.33,79.31,69.09,70.18,72.13,61.40,50.00,44.07,14.75,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.01,58.82,79.31,75.44,75.00,75.44,66.07,52.63,32.20,17.24,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.89,62.19,81.48,74.07,78.57,77.36,69.64,55.56,39.29,21.82,1748,1748,1748,1748,2400,2400,2400,1882,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.89,66.80,79.66,75.86,77.59,76.67,67.19,61.29,52.46,48.39,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.03,59.00,79.03,70.91,70.37,72.73,67.80,51.79,39.66,21.31,1508,1508,1508,1508,1152,1152,1152,1882,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.03,59.30,71.19,66.67,67.86,64.71,62.07,52.54,29.82,58.62,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,66.67,66.23,73.58,75.44,75.00,75.44,54.24,44.07,36.67,96.61,1748,1748,1748,1748,2132,2132,2132,2247,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,66.67,58.82,78.57,78.18,76.36,76.79,60.71,50.00,32.76,21.67,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.02,59.45,77.08,76.00,76.60,75.00,61.22,58.82,29.17,24.07,1844,1844,1844,1844,1690,1690,1690,1748,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.02,56.65,74.24,69.84,71.67,74.19,64.62,54.41,27.69,18.84,1508,1508,1508,1508,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,58.15,77.59,74.58,72.73,70.37,66.10,47.46,29.82,23.33,1392,1392,1392,1392,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.03,64.69,80.33,77.59,78.95,79.66,62.71,63.93,49.15,32.31,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
37,4,1,83.36,69.57,82.14,79.31,78.95,78.95,62.50,64.29,67.21,45.16,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
37,4,1,83.36,63.75,74.14,70.18,70.91,71.93,53.33,40.00,31.67,96.67,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,62.76,70.00,65.96,66.67,70.21,67.27,46.94,43.40,78.43,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,57.20,77.27,69.84,73.44,71.43,60.94,54.69,34.33,17.14,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,58.37,77.59,72.22,74.07,73.21,61.40,53.45,37.50,22.03,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,65.11,78.57,76.67,77.05,77.59,69.49,59.32,44.07,38.33,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.03,60.04,79.31,77.97,77.59,79.31,65.52,46.43,39.34,15.79,1748,1748,1748,1748,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.03,60.92,83.05,78.57,79.66,78.69,65.00,47.46,37.29,20.97,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.06,71.64,80.77,77.08,77.55,77.55,73.47,50.00,60.78,76.47,1844,1844,1844,1844,2228,2228,2228,2247,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.06,66.54,76.19,73.85,72.73,74.24,53.03,46.15,43.28,91.04,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,72.46,83.33,80.36,81.36,81.03,66.67,72.13,55.00,60.00,1844,1844,1844,1844,1844,1844,1844,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,65.02,81.82,79.66,80.33,78.95,63.79,58.33,44.07,36.67,1508,1508,1508,1508,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.09,60.39,78.57,73.68,74.55,75.44,66.10,54.39,43.33,20.00,1844,1844,1844,1844,1844,1844,1844,1748,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.09,60.39,76.79,77.19,75.86,75.86,60.00,60.00,39.29,15.25,1623,1623,1623,1623,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,62.29,78.00,76.92,78.85,78.43,66.67,56.60,41.51,15.69,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,59.33,77.78,76.19,77.97,77.42,66.67,47.62,36.92,21.54,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,62.98,73.33,68.42,68.97,67.80,51.67,40.68,45.90,89.66,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,68.39,78.69,75.00,75.00,76.79,58.62,52.46,33.93,96.67,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,58.46,75.44,73.68,72.73,75.93,59.02,44.26,34.43,35.00,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.01,57.91,78.57,76.79,81.36,79.31,60.34,44.07,32.20,11.67,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,60.45,80.00,82.35,78.43,79.59,73.08,54.90,38.78,0.00,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,58.48,81.54,81.82,81.25,78.46,66.15,42.86,34.85,0.00,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,58.54,77.97,73.33,75.81,76.27,62.71,47.37,41.94,17.46,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.01,57.89,76.27,74.14,75.86,74.14,60.66,51.67,32.14,18.03,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,61.72,71.19,67.80,68.85,65.45,46.43,58.06,30.00,83.05,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,65.47,74.58,69.09,74.14,73.68,63.33,44.07,38.33,86.44,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,58.90,78.43,76.92,76.60,76.00,71.43,56.86,34.00,0.00,1392,1392,1392,1392,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.01,56.69,78.26,75.38,76.12,76.19,60.61,50.72,39.13,2.90,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.38,56.28,80.00,73.21,74.55,76.79,70.18,40.00,35.09,0.00,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.38,57.61,75.00,71.93,71.70,74.14,65.57,50.85,36.21,17.46,1508,1508,1508,1508,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,61.37,79.66,74.51,76.36,74.07,65.52,46.43,41.67,36.21,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,61.56,75.00,67.80,71.19,69.81,51.67,45.90,56.67,61.02,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.03,61.85,70.18,65.45,68.97,68.97,57.89,35.09,33.87,93.22,1392,1392,1392,1392,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,1,0,50.03,60.26,68.52,67.86,68.52,66.07,69.84,43.10,41.38,55.17,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.97,58.88,80.33,77.05,76.67,72.88,64.52,49.18,27.12,21.88,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.97,61.12,80.33,76.27,77.19,78.69,60.66,54.84,40.98,20.00,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.02,58.62,80.70,73.68,75.44,77.59,63.33,50.82,36.67,16.95,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.02,63.97,81.36,76.79,80.00,75.44,67.21,55.93,50.00,28.81,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.02,62.61,81.36,77.59,78.57,79.31,68.33,57.63,33.93,22.03,1392,1392,1392,1392,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.02,66.81,77.59,72.41,75.00,74.14,59.32,47.37,45.00,82.76,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.60,61.82,71.93,67.27,71.19,70.18,61.02,43.86,36.84,69.49,1844,1844,1844,1844,2228,2228,2228,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.60,62.91,80.00,71.93,75.00,74.55,78.33,45.76,37.93,44.26,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,58.02,79.66,73.68,74.19,75.86,60.34,50.00,38.71,15.00,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.04,56.72,78.33,73.21,69.09,72.88,62.90,53.57,40.68,6.56,1748,1748,1748,1748,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.03,58.33,77.97,70.69,75.41,75.44,66.10,59.32,41.67,0.00,1508,1508,1508,1508,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.03,64.35,80.70,73.68,73.21,75.47,69.64,61.02,47.46,38.33,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,64.01,75.00,74.14,71.93,72.22,70.00,56.90,54.24,37.93,1844,1844,1844,1844,2333,2333,2333,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,66.88,77.19,69.81,74.14,75.00,53.33,59.65,43.33,83.61,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
